invoice_id,customer_id,invoice_date,invoice_amount,due_date,invoice_status
INV100465,C06421,2024-08-30,3727,2024-10-29,Open
INV100466,C07433,2024-08-21,17798,2024-10-20,Paid
INV100467,C06193,2024-03-30,9874,2024-04-29,Paid
INV100468,C08802,2024-09-03,11521,2024-10-18,Paid
INV100469,C07189,2024-05-27,16196,2024-07-11,Paid
INV100470,C01468,2024-08-30,13508,2024-09-29,Open
INV100471,C01559,2024-02-17,5115,2024-03-18,Open
INV100472,C05258,2024-08-10,15513,2024-09-09,Paid
INV100473,C00230,2024-05-15,2557,2024-07-14,Paid
INV100474,C06982,2024-07-19,24309,2024-09-02,Paid
INV100475,C05525,2024-08-26,19209,2024-09-25,Overdue
INV100476,C08733,2024-02-29,3704,2024-03-30,Paid
INV100477,C02875,2024-10-06,14008,2024-11-20,Paid
INV100478,C09128,2024-01-17,21547,2024-02-16,Open
INV100479,C03093,2024-11-16,8967,2025-01-15,Paid
INV100480,C08022,2024-06-15,2745,2024-07-15,Paid
INV100481,C05731,2024-12-27,24375,2025-01-26,Paid
INV100482,C06958,2024-02-24,3031,2024-03-25,Paid
INV100483,C02693,2024-03-17,5804,2024-05-01,Paid
INV100484,C05225,2024-11-12,22536,2025-01-11,Paid
INV100485,C06767,2024-01-31,12866,2024-03-01,Paid
INV100486,C00004,2024-04-10,526,2024-06-09,Paid
INV100487,C04760,2024-01-28,12442,2024-03-28,Paid
INV100488,C02935,2024-02-01,8006,2024-04-01,Paid
INV100489,C04634,2024-09-19,13534,2024-11-18,Paid
INV100490,C07362,2024-07-24,14774,2024-09-22,Paid
INV100491,C02408,2024-09-26,23138,2024-11-10,Paid
INV100492,C02568,2024-03-13,17254,2024-04-27,Paid
INV100493,C09289,2024-03-10,22713,2024-05-09,Paid
INV100494,C03150,2024-06-27,12778,2024-08-11,Open
INV100495,C07828,2024-07-25,23652,2024-08-24,Paid
INV100496,C06839,2024-01-30,13397,2024-03-15,Open
INV100497,C01358,2024-05-23,10365,2024-07-07,Paid
INV100498,C06229,2024-06-07,11867,2024-07-22,Open
INV100499,C05616,2024-09-02,7112,2024-10-17,Paid
INV100500,C08271,2024-09-24,14616,2024-10-24,Paid
INV100501,C09767,2024-07-31,5911,2024-08-30,Paid
INV100502,C07474,2024-09-15,10731,2024-10-30,Paid
INV100503,C01606,2024-03-07,20907,2024-04-21,Paid
INV100504,C07285,2024-12-07,2127,2025-01-06,Paid
INV100505,C04976,2024-12-29,11968,2025-02-27,Paid
INV100506,C05570,2024-12-03,13335,2025-02-01,Paid
INV100507,C00028,2024-09-16,8820,2024-10-16,Open
INV100508,C01353,2024-10-02,24222,2024-11-16,Open
INV100509,C03735,2024-09-06,11644,2024-10-21,Paid
INV100510,C07532,2024-02-14,12743,2024-03-15,Overdue
INV100511,C00419,2024-12-16,11102,2025-01-30,Overdue
INV100512,C08453,2024-12-15,23901,2025-01-14,Paid
INV100513,C02108,2024-10-13,15812,2024-12-12,Paid
INV100514,C06307,2024-01-28,8886,2024-03-13,Overdue
INV100515,C04292,2024-11-24,12646,2025-01-23,Open
INV100516,C09097,2024-11-10,13331,2024-12-25,Paid
INV100517,C02227,2024-10-31,13167,2024-11-30,Paid
INV100518,C07661,2024-08-16,1494,2024-09-30,Open
INV100519,C08760,2024-08-25,2105,2024-10-09,Paid
INV100520,C00779,2024-07-04,18221,2024-09-02,Open
INV100521,C09118,2024-04-27,22439,2024-06-26,Paid
INV100522,C06259,2024-09-29,8889,2024-11-13,Open
INV100523,C07522,2024-05-05,1868,2024-07-04,Open
INV100524,C01616,2024-05-11,2831,2024-06-10,Overdue
INV100525,C01850,2024-06-09,14516,2024-07-24,Paid
INV100526,C01944,2024-07-08,11203,2024-09-06,Open
INV100527,C02371,2024-03-21,7618,2024-05-20,Paid
INV100528,C07709,2024-12-27,23142,2025-02-10,Paid
INV100529,C08234,2024-07-18,4221,2024-09-16,Paid
INV100530,C03191,2024-12-11,1969,2025-01-10,Overdue
INV100531,C07835,2024-03-24,6936,2024-04-23,Paid
INV100532,C01821,2024-02-11,10543,2024-03-12,Paid
INV100533,C08633,2024-06-14,14414,2024-07-29,Overdue
INV100534,C08296,2024-02-17,10816,2024-04-17,Paid
INV100535,C00569,2024-02-11,10065,2024-03-12,Open
INV100536,C08649,2024-07-03,14182,2024-08-17,Open
INV100537,C00311,2024-11-05,822,2024-12-20,Paid
INV100538,C01908,2024-12-18,20135,2025-02-16,Paid
INV100539,C09900,2024-08-19,10134,2024-10-18,Paid
INV100540,C03456,2024-06-27,21347,2024-08-26,Overdue
INV100541,C01692,2024-05-16,6929,2024-06-30,Open
INV100542,C07333,2024-07-30,22665,2024-09-28,Paid
INV100543,C04503,2024-01-08,21288,2024-02-07,Open
INV100544,C00581,2024-08-20,3337,2024-10-19,Paid
INV100545,C02016,2024-04-19,7599,2024-06-18,Paid
INV100546,C07644,2024-03-10,21796,2024-04-09,Overdue
INV100547,C06863,2024-04-20,7588,2024-05-20,Paid
INV100548,C04056,2024-09-17,9082,2024-10-17,Open
INV100549,C07584,2024-03-12,18977,2024-04-11,Overdue
INV100550,C01861,2024-03-04,23038,2024-04-03,Paid
INV100551,C03876,2024-06-28,2563,2024-08-12,Overdue
INV100552,C07419,2024-10-17,7849,2024-11-16,Paid
INV100553,C03292,2024-02-29,1574,2024-04-29,Overdue
INV100554,C08379,2024-03-29,4745,2024-05-13,Paid
INV100555,C02944,2024-12-21,2011,2025-02-19,Paid
INV100556,C09815,2024-02-08,13208,2024-03-09,Overdue
INV100557,C02512,2024-05-13,9974,2024-07-12,Open
INV100558,C06493,2024-12-09,7958,2025-02-07,Open
INV100559,C06644,2024-01-18,1124,2024-03-03,Paid
INV100560,C07835,2024-09-13,22809,2024-11-12,Overdue
INV100561,C01891,2024-08-08,24413,2024-09-22,Paid
INV100562,C08472,2024-09-29,16426,2024-11-28,Overdue
INV100563,C00855,2024-09-03,7068,2024-11-02,Overdue
INV100564,C05284,2024-02-27,6937,2024-03-28,Paid
INV100565,C00398,2024-09-03,20683,2024-11-02,Open
INV100566,C03504,2024-06-21,13673,2024-08-05,Paid
INV100567,C04471,2024-11-23,16854,2024-12-23,Open
INV100568,C07160,2024-05-02,17406,2024-06-01,Paid
INV100569,C03796,2024-08-04,11009,2024-09-03,Paid
INV100570,C00632,2024-05-03,3552,2024-06-02,Overdue
INV100571,C03037,2024-10-30,11076,2024-11-29,Open
INV100572,C00928,2024-06-26,8200,2024-08-25,Paid
INV100573,C09858,2024-08-18,10127,2024-09-17,Paid
INV100574,C08270,2024-11-07,8286,2025-01-06,Paid
INV100575,C04584,2024-05-16,3673,2024-07-15,Open
INV100576,C01062,2024-07-08,3568,2024-09-06,Open
INV100577,C06711,2024-04-30,11311,2024-06-14,Paid
INV100578,C03362,2024-10-13,1045,2024-12-12,Paid
INV100579,C04738,2024-11-16,24116,2025-01-15,Open
INV100580,C01700,2024-12-26,11978,2025-01-25,Open
INV100581,C05702,2024-03-01,4563,2024-04-30,Paid
INV100582,C00292,2024-05-17,24823,2024-06-16,Paid
INV100583,C06038,2024-05-05,23388,2024-06-19,Paid
INV100584,C00581,2024-07-10,19678,2024-09-08,Paid
INV100585,C04201,2024-07-10,7737,2024-08-24,Open
INV100586,C00880,2024-08-01,9725,2024-08-31,Paid
INV100587,C01483,2024-07-11,4811,2024-08-10,Paid
INV100588,C07071,2024-03-17,8431,2024-04-16,Paid
INV100589,C06453,2024-05-21,8573,2024-06-20,Open
INV100590,C09322,2024-01-23,15026,2024-02-22,Overdue
INV100591,C05981,2024-08-18,24660,2024-10-02,Open
INV100592,C00315,2024-06-04,15054,2024-07-19,Open
INV100593,C08801,2024-04-02,1932,2024-05-17,Open
INV100594,C03926,2024-11-09,24253,2024-12-09,Paid
INV100595,C02587,2024-06-16,14192,2024-07-31,Paid
INV100596,C02120,2024-07-10,1740,2024-09-08,Overdue
INV100597,C08570,2024-04-06,2323,2024-06-05,Overdue
INV100598,C07353,2024-05-09,12893,2024-06-23,Paid
INV100599,C08326,2024-08-12,6699,2024-10-11,Paid
INV100600,C03246,2024-08-03,20109,2024-10-02,Overdue
INV100601,C07778,2024-01-12,11831,2024-02-26,Paid
INV100602,C04489,2024-12-25,20412,2025-01-24,Overdue
INV100603,C03136,2024-12-13,24974,2025-01-27,Paid
INV100604,C04511,2024-10-17,24764,2024-12-16,Paid
INV100605,C06547,2024-03-14,7342,2024-04-28,Overdue
INV100606,C01137,2024-04-20,21393,2024-06-04,Open
INV100607,C06209,2024-12-29,13018,2025-02-12,Paid
INV100608,C01752,2024-07-15,14972,2024-09-13,Paid
INV100609,C04962,2024-07-09,22526,2024-08-23,Overdue
INV100610,C06545,2024-03-04,12618,2024-04-03,Paid
INV100611,C08482,2024-09-30,19332,2024-11-29,Paid
INV100612,C09699,2024-05-18,3326,2024-06-17,Open
INV100613,C07588,2024-03-05,5164,2024-04-19,Open
INV100614,C09531,2024-05-30,17865,2024-07-29,Overdue
INV100615,C06501,2024-09-16,18981,2024-10-16,Paid
INV100616,C04974,2024-09-19,13267,2024-11-03,Open
INV100617,C07142,2024-06-17,19516,2024-08-01,Paid
INV100618,C00752,2024-06-25,3396,2024-08-24,Overdue
INV100619,C03590,2024-05-24,3624,2024-06-23,Paid
INV100620,C00749,2024-03-15,21580,2024-05-14,Paid
INV100621,C00365,2024-02-24,14945,2024-04-09,Paid
INV100622,C00267,2024-05-01,19668,2024-06-15,Open
INV100623,C03822,2024-01-27,22453,2024-02-26,Paid
INV100624,C04235,2024-06-23,4766,2024-07-23,Paid
INV100625,C09381,2024-06-10,15642,2024-07-25,Paid
INV100626,C05914,2024-05-15,22045,2024-06-29,Overdue
INV100627,C06810,2024-01-23,9407,2024-03-08,Open
INV100628,C03178,2024-01-26,19934,2024-03-11,Paid
INV100629,C03221,2024-06-10,13717,2024-07-10,Paid
INV100630,C05530,2024-09-04,4236,2024-10-04,Overdue
INV100631,C00703,2024-06-08,17473,2024-07-08,Open
INV100632,C09891,2024-01-06,3452,2024-03-06,Paid
INV100633,C00201,2024-07-11,24560,2024-08-25,Paid
INV100634,C02014,2024-11-10,24959,2024-12-25,Paid
INV100635,C03542,2024-06-26,3325,2024-07-26,Paid
INV100636,C07156,2024-07-14,715,2024-08-28,Open
INV100637,C03506,2024-08-04,12437,2024-09-03,Paid
INV100638,C04160,2024-09-20,1087,2024-11-04,Overdue
INV100639,C07081,2024-02-09,3085,2024-03-25,Paid
INV100640,C06684,2024-12-05,2515,2025-01-19,Paid
INV100641,C06654,2024-06-09,13334,2024-08-08,Paid
INV100642,C09904,2024-11-09,2624,2024-12-09,Paid
INV100643,C09922,2024-05-10,20928,2024-06-24,Overdue
INV100644,C00069,2024-03-19,8491,2024-05-03,Overdue
INV100645,C04373,2024-06-03,19913,2024-07-03,Paid
INV100646,C09302,2024-03-05,5667,2024-05-04,Open
INV100647,C06321,2024-02-26,3594,2024-03-27,Open
INV100648,C03019,2024-09-29,2612,2024-11-13,Paid
INV100649,C02654,2024-02-21,12264,2024-03-22,Paid
INV100650,C08533,2024-11-09,24424,2025-01-08,Paid
INV100651,C08613,2024-03-16,4309,2024-05-15,Paid
INV100652,C02276,2024-04-12,6784,2024-05-27,Paid
INV100653,C01919,2024-01-26,4319,2024-03-11,Paid
INV100654,C00473,2024-01-27,7844,2024-02-26,Paid
INV100655,C03422,2024-10-06,24818,2024-11-05,Overdue
INV100656,C05930,2024-12-02,22108,2025-01-01,Paid
INV100657,C05766,2024-05-18,10365,2024-06-17,Open
INV100658,C02088,2024-03-26,20086,2024-05-25,Open
INV100659,C07818,2024-08-21,9231,2024-10-20,Open
INV100660,C08186,2024-10-14,1864,2024-11-13,Paid
INV100661,C08448,2024-01-29,22526,2024-02-28,Overdue
INV100662,C03870,2024-04-15,14027,2024-05-15,Paid
INV100663,C05717,2024-04-05,9727,2024-05-20,Overdue
INV100664,C09636,2024-04-30,6301,2024-06-29,Paid
INV100665,C07997,2024-04-13,19795,2024-05-13,Paid
INV100666,C08731,2024-06-25,24957,2024-07-25,Open
INV100667,C03388,2024-05-20,1328,2024-07-19,Open
INV100668,C00858,2024-12-10,12339,2025-02-08,Open
INV100669,C00132,2024-10-24,11023,2024-12-08,Open
INV100670,C05723,2024-09-22,2957,2024-11-06,Paid
INV100671,C02916,2024-06-02,11600,2024-07-17,Paid
INV100672,C02587,2024-10-08,3239,2024-11-22,Overdue
INV100673,C03375,2024-07-31,15293,2024-08-30,Paid
INV100674,C02032,2024-03-16,17783,2024-04-15,Paid
INV100675,C01926,2024-02-08,5769,2024-03-24,Paid
INV100676,C02002,2024-06-19,7543,2024-08-18,Open
INV100677,C04378,2024-02-21,23218,2024-04-06,Paid
INV100678,C06636,2024-09-04,22245,2024-11-03,Overdue
INV100679,C07367,2024-05-02,20554,2024-06-16,Open
INV100680,C05495,2024-11-09,1718,2024-12-24,Paid
INV100681,C00666,2024-08-04,8779,2024-09-03,Overdue
INV100682,C06699,2024-11-27,20322,2025-01-11,Overdue
INV100683,C05442,2024-04-09,14296,2024-05-09,Overdue
INV100684,C01647,2024-09-30,17244,2024-11-14,Paid
INV100685,C04508,2024-10-24,16999,2024-12-08,Open
INV100686,C05600,2024-07-30,23816,2024-09-28,Paid
INV100687,C01164,2024-01-02,20387,2024-02-16,Paid
INV100688,C02926,2024-10-15,11230,2024-12-14,Paid
INV100689,C06834,2024-06-22,14167,2024-08-21,Paid
INV100690,C07672,2024-07-27,17363,2024-09-10,Paid
INV100691,C05053,2024-02-28,16380,2024-04-13,Open
INV100692,C05914,2024-04-09,20379,2024-05-09,Overdue
INV100693,C09017,2024-07-03,16243,2024-08-17,Paid
INV100694,C08925,2024-07-09,22217,2024-08-23,Paid
INV100695,C04487,2024-11-24,20691,2025-01-08,Paid
INV100696,C07312,2024-06-07,20654,2024-08-06,Paid
INV100697,C06880,2024-06-15,16696,2024-07-15,Paid
INV100698,C09780,2024-03-25,12700,2024-05-24,Open
INV100699,C00027,2024-01-22,5303,2024-03-07,Paid
INV100700,C07912,2024-09-29,5539,2024-10-29,Paid
INV100701,C02671,2024-05-10,3248,2024-06-24,Open
INV100702,C05628,2024-10-14,11000,2024-11-28,Paid
INV100703,C00884,2024-10-15,506,2024-12-14,Paid
INV100704,C05911,2024-07-10,13658,2024-09-08,Paid
INV100705,C00127,2024-09-22,18809,2024-11-21,Overdue
INV100706,C01480,2024-09-17,23696,2024-11-16,Paid
INV100707,C08511,2024-11-19,14758,2025-01-18,Overdue
INV100708,C02489,2024-08-30,16836,2024-10-14,Paid
INV100709,C00341,2024-06-14,2575,2024-07-29,Paid
INV100710,C04874,2024-04-11,5420,2024-05-11,Overdue
INV100711,C06857,2024-06-17,18738,2024-08-01,Overdue
INV100712,C06102,2024-07-30,1222,2024-09-28,Paid
INV100713,C01606,2024-03-13,15396,2024-04-12,Paid
INV100714,C05278,2024-07-07,13279,2024-09-05,Paid
INV100715,C05837,2024-11-03,18687,2025-01-02,Paid
INV100716,C02409,2024-01-08,20313,2024-03-08,Paid
INV100717,C02840,2024-04-07,11462,2024-05-22,Paid
INV100718,C01109,2024-10-12,4052,2024-11-26,Paid
INV100719,C04455,2024-03-14,3960,2024-04-28,Paid
INV100720,C06871,2024-03-18,23958,2024-05-02,Open
INV100721,C07555,2024-06-10,4758,2024-08-09,Paid
INV100722,C07415,2024-07-05,5730,2024-08-04,Paid
INV100723,C01926,2024-07-02,19602,2024-08-16,Overdue
INV100724,C06095,2024-08-01,1769,2024-08-31,Overdue
INV100725,C07634,2024-06-27,22807,2024-08-26,Paid
INV100726,C09271,2024-02-28,9115,2024-04-28,Paid
INV100727,C04401,2024-11-13,19542,2024-12-13,Paid
INV100728,C01977,2024-01-29,23451,2024-03-29,Paid
INV100729,C04630,2024-04-02,3248,2024-05-17,Open
INV100730,C02083,2024-03-02,7914,2024-05-01,Overdue
INV100731,C09356,2024-05-14,21701,2024-06-28,Overdue
INV100732,C09207,2024-05-13,19663,2024-07-12,Paid
INV100733,C03445,2024-11-13,16640,2024-12-28,Paid
INV100734,C00759,2024-08-16,13201,2024-09-15,Paid
INV100735,C03095,2024-03-08,17435,2024-05-07,Paid
INV100736,C04380,2024-09-09,17796,2024-11-08,Paid
INV100737,C00113,2024-01-17,18266,2024-03-02,Paid
INV100738,C02421,2024-05-31,24619,2024-07-15,Paid
INV100739,C05284,2024-09-04,23857,2024-10-04,Overdue
INV100740,C00822,2024-11-08,17452,2024-12-23,Open
INV100741,C03640,2024-06-05,17538,2024-07-05,Paid
INV100742,C05765,2024-03-28,18256,2024-05-27,Overdue
INV100743,C01820,2024-11-13,10091,2024-12-28,Paid
INV100744,C00277,2024-04-07,18473,2024-05-22,Paid
INV100745,C09459,2024-03-18,10439,2024-05-17,Paid
INV100746,C06632,2024-01-27,4556,2024-02-26,Overdue
INV100747,C08012,2024-10-22,6028,2024-11-21,Overdue
INV100748,C00276,2024-01-13,13938,2024-02-27,Paid
INV100749,C06334,2024-06-01,9633,2024-07-31,Paid
INV100750,C09523,2024-02-13,20133,2024-03-29,Overdue
INV100751,C01894,2024-04-04,24980,2024-05-04,Paid
INV100752,C00593,2024-02-16,20708,2024-03-17,Paid
INV100753,C01388,2024-03-24,1639,2024-04-23,Open
INV100754,C03996,2024-06-02,3386,2024-08-01,Open
INV100755,C07094,2024-10-22,18649,2024-12-21,Open
INV100756,C05073,2024-11-22,5455,2025-01-21,Overdue
INV100757,C09727,2024-04-15,2522,2024-06-14,Paid
INV100758,C05134,2024-04-04,8335,2024-05-19,Open
INV100759,C06700,2024-07-27,9875,2024-08-26,Overdue
INV100760,C09256,2024-06-19,20475,2024-07-19,Paid
INV100761,C03106,2024-10-05,4691,2024-11-19,Overdue
INV100762,C06891,2024-10-29,13839,2024-12-13,Open
INV100763,C05906,2024-10-26,22127,2024-12-10,Paid
INV100764,C01904,2024-12-03,8374,2025-01-17,Open
INV100765,C03362,2024-06-18,20602,2024-08-02,Overdue
INV100766,C09047,2024-09-24,5753,2024-11-23,Overdue
INV100767,C02999,2024-12-15,3024,2025-01-29,Paid
INV100768,C01342,2024-06-12,15392,2024-08-11,Overdue
INV100769,C01862,2024-03-19,18945,2024-05-03,Paid
INV100770,C02456,2024-08-03,2720,2024-09-17,Paid
INV100771,C03793,2024-03-21,14510,2024-05-20,Open
INV100772,C05865,2024-04-29,9627,2024-06-13,Paid
INV100773,C06992,2024-04-10,16454,2024-05-25,Paid
INV100774,C05897,2024-10-09,11425,2024-11-23,Paid
INV100775,C01309,2024-05-27,6424,2024-07-11,Open
INV100776,C08132,2024-01-18,22085,2024-03-03,Paid
INV100777,C08090,2024-11-15,22967,2025-01-14,Paid
INV100778,C07798,2024-09-09,23018,2024-10-24,Paid
INV100779,C09894,2024-09-21,22927,2024-11-20,Paid
INV100780,C03214,2024-07-20,17948,2024-09-03,Paid
INV100781,C08439,2024-04-27,6470,2024-06-26,Open
INV100782,C02225,2024-05-02,3668,2024-07-01,Overdue
INV100783,C02859,2024-01-25,11522,2024-03-25,Paid
INV100784,C01368,2024-02-28,22240,2024-04-28,Paid
INV100785,C05145,2024-09-30,2890,2024-10-30,Paid
INV100786,C00703,2024-02-16,21968,2024-03-17,Open
INV100787,C01551,2024-11-30,961,2025-01-14,Paid
INV100788,C06672,2024-01-22,4789,2024-03-07,Paid
INV100789,C01334,2024-12-09,19264,2025-01-08,Paid
INV100790,C01799,2024-11-16,13787,2024-12-16,Open
INV100791,C03456,2024-05-18,24335,2024-07-17,Paid
INV100792,C03366,2024-04-16,24466,2024-06-15,Paid
INV100793,C08856,2024-12-11,21631,2025-02-09,Open
INV100794,C02628,2024-07-16,2816,2024-09-14,Paid
INV100795,C02085,2024-08-03,15410,2024-09-17,Paid
INV100796,C04974,2024-10-20,3942,2024-12-19,Open
INV100797,C02150,2024-02-18,15923,2024-04-03,Paid
INV100798,C03427,2024-04-14,24383,2024-05-14,Overdue
INV100799,C06609,2024-05-24,20081,2024-06-23,Paid
INV100800,C06838,2024-02-26,18597,2024-04-26,Open
INV100801,C00480,2024-01-14,5827,2024-03-14,Paid
INV100802,C03731,2024-12-04,23529,2025-01-18,Open
INV100803,C06360,2024-01-08,8324,2024-02-22,Paid
INV100804,C07143,2024-07-02,10795,2024-08-31,Open
INV100805,C01351,2024-01-23,23141,2024-02-22,Paid
INV100806,C08892,2024-02-13,17606,2024-04-13,Paid
INV100807,C02648,2024-03-06,19450,2024-04-05,Open
INV100808,C05367,2024-09-15,19863,2024-10-15,Open
INV100809,C05109,2024-03-09,24347,2024-05-08,Paid
INV100810,C01722,2024-03-22,12020,2024-05-21,Paid
INV100811,C03160,2024-01-01,1693,2024-01-31,Paid
INV100812,C00334,2024-10-03,21143,2024-11-17,Overdue
INV100813,C08856,2024-03-23,23908,2024-05-07,Overdue
INV100814,C08971,2024-11-07,6426,2024-12-22,Paid
INV100815,C01224,2024-04-11,20844,2024-05-11,Paid
INV100816,C03455,2024-08-13,6772,2024-09-12,Paid
INV100817,C05878,2024-10-13,21731,2024-11-27,Paid
INV100818,C06360,2024-05-20,6347,2024-07-19,Open
INV100819,C09133,2024-01-14,3390,2024-03-14,Paid
INV100820,C02634,2024-11-27,18761,2025-01-26,Paid
INV100821,C06816,2024-09-25,15659,2024-10-25,Paid
INV100822,C05375,2024-12-09,15250,2025-01-08,Paid
INV100823,C01017,2024-12-16,16116,2025-02-14,Overdue
INV100824,C04534,2024-05-21,5148,2024-06-20,Overdue
INV100825,C00006,2024-04-03,9342,2024-06-02,Paid
INV100826,C03988,2024-04-09,17830,2024-05-24,Paid
INV100827,C06720,2024-03-10,7904,2024-04-24,Paid
INV100828,C03793,2024-05-05,15239,2024-07-04,Open
INV100829,C08705,2024-07-06,16744,2024-08-05,Paid
INV100830,C04965,2024-03-10,24986,2024-04-24,Paid
INV100831,C00975,2024-11-07,1570,2025-01-06,Open
INV100832,C09169,2024-12-09,13705,2025-01-23,Paid
INV100833,C02734,2024-09-25,23376,2024-10-25,Open
INV100834,C00621,2024-05-14,3357,2024-06-28,Overdue
INV100835,C07596,2024-04-18,22616,2024-06-02,Paid
INV100836,C08786,2024-05-28,20416,2024-07-27,Open
INV100837,C09612,2024-04-11,5570,2024-05-26,Paid
INV100838,C05853,2024-12-23,652,2025-02-06,Paid
INV100839,C08815,2024-05-21,2150,2024-06-20,Paid
INV100840,C07304,2024-09-15,20854,2024-10-15,Overdue
INV100841,C04530,2024-11-14,1830,2024-12-29,Paid
INV100842,C03920,2024-06-19,15103,2024-08-03,Overdue
INV100843,C08510,2024-12-30,22657,2025-02-28,Paid
INV100844,C02583,2024-08-14,784,2024-09-28,Overdue
INV100845,C01525,2024-01-12,19474,2024-03-12,Paid
INV100846,C07227,2024-02-24,6099,2024-03-25,Paid
INV100847,C00893,2024-09-02,11774,2024-10-02,Overdue
INV100848,C08820,2024-03-31,7282,2024-05-15,Paid
INV100849,C05324,2024-11-20,21766,2025-01-19,Paid
INV100850,C03022,2024-11-06,4247,2025-01-05,Overdue
INV100851,C01455,2024-07-05,13561,2024-08-19,Overdue
INV100852,C00553,2024-11-26,23157,2025-01-25,Open
INV100853,C00676,2024-11-11,5338,2024-12-26,Overdue
INV100854,C07761,2024-07-07,6406,2024-08-06,Paid
INV100855,C09786,2024-10-24,4001,2024-12-08,Open
INV100856,C04398,2024-06-20,8219,2024-07-20,Open
INV100857,C03265,2024-03-09,24924,2024-04-08,Overdue
INV100858,C04994,2024-10-04,10007,2024-11-03,Overdue
INV100859,C08808,2024-11-16,6561,2025-01-15,Paid
INV100860,C04228,2024-03-24,17191,2024-05-23,Paid
INV100861,C09824,2024-03-28,24873,2024-05-12,Open
INV100862,C05290,2024-05-27,17768,2024-07-26,Overdue
INV100863,C09137,2024-09-10,8297,2024-11-09,Paid
INV100864,C04981,2024-10-29,9317,2024-12-28,Paid
INV100865,C07815,2024-08-08,15348,2024-09-07,Paid
INV100866,C05667,2024-08-21,4362,2024-09-20,Paid
INV100867,C07648,2024-01-24,23833,2024-02-23,Paid
INV100868,C07372,2024-09-07,22023,2024-10-07,Paid
INV100869,C08663,2024-11-23,19191,2024-12-23,Paid
INV100870,C01956,2024-04-07,7652,2024-06-06,Open
INV100871,C02397,2024-08-01,13401,2024-09-15,Open
INV100872,C02091,2024-10-21,19128,2024-12-20,Paid
INV100873,C02824,2024-11-06,4985,2024-12-21,Paid
INV100874,C02530,2024-08-12,7795,2024-09-11,Paid
INV100875,C07545,2024-07-01,6757,2024-08-15,Paid
INV100876,C04174,2024-07-16,3506,2024-09-14,Open
INV100877,C09252,2024-11-28,20162,2025-01-27,Paid
INV100878,C06960,2024-04-17,3395,2024-06-16,Paid
INV100879,C08839,2024-11-09,24906,2024-12-09,Paid
INV100880,C09546,2024-07-27,23753,2024-09-25,Paid
INV100881,C08956,2024-12-22,16809,2025-02-20,Overdue
INV100882,C02327,2024-03-31,17592,2024-04-30,Overdue
INV100883,C00459,2024-12-09,1694,2025-02-07,Paid
INV100884,C08884,2024-06-23,17144,2024-07-23,Open
INV100885,C02573,2024-05-21,10681,2024-07-20,Paid
INV100886,C05941,2024-05-10,24373,2024-06-09,Overdue
INV100887,C02540,2024-05-06,12541,2024-06-05,Overdue
INV100888,C04170,2024-09-05,20119,2024-11-04,Paid
INV100889,C09011,2024-09-20,9953,2024-11-04,Open
INV100890,C06074,2024-08-04,23968,2024-10-03,Paid
INV100891,C08711,2024-01-15,12465,2024-02-29,Open
INV100892,C04471,2024-06-21,23939,2024-08-20,Paid
INV100893,C07474,2024-08-16,24989,2024-10-15,Paid
INV100894,C03992,2024-06-21,18147,2024-08-05,Overdue
INV100895,C08535,2024-09-15,14339,2024-10-15,Paid
INV100896,C06809,2024-12-30,696,2025-02-13,Paid
