invoice_id,payment_id,payment_date,payment_amount,payment_method
INV102090,P100565,2025-01-07,20227.0,ACH
INV107443,P100566,2024-04-11,24473.0,ACH
INV108731,P100567,2024-07-28,12198.0,Wire
INV114404,P100568,2024-09-19,22716.0,Check
INV105702,P100569,2024-10-22,15320.0,Wire
INV103800,P100570,2024-08-19,8088.0,Wire
INV111419,P100571,2025-02-28,11053.5,ACH
INV102008,P100572,2024-08-18,5105.0,Wire
INV101493,P100573,2024-06-22,5496.0,Check
INV109282,P100574,2024-03-12,16103.0,Check
INV107789,P100575,2024-03-20,9784.0,ACH
INV103848,P100576,2024-09-10,7519.0,Check
INV115650,P100577,2025-01-03,7460.0,Check
INV119143,P100578,2024-03-30,2135.0,ACH
INV118551,P100579,2025-03-17,16990.0,Wire
INV119249,P100580,2024-04-01,1073.5,ACH
INV104194,P100581,2024-03-21,12222.0,ACH
INV101512,P100582,2024-11-10,9482.0,Wire
INV102748,P100583,2024-02-11,9948.0,Wire
INV118211,P100584,2024-10-30,3220.5,Wire
INV103733,P100585,2024-05-05,10353.0,Wire
INV107654,P100586,2024-09-01,10938.0,ACH
INV102346,P100587,2024-10-03,7053.0,ACH
INV102519,P100588,2024-04-25,16881.0,ACH
INV100718,P100589,2024-06-11,2026.0,Wire
INV100139,P100590,2024-08-17,5546.0,Wire
INV117947,P100591,2024-11-17,12419.0,Wire
INV117762,P100592,2024-03-21,7710.0,Check
INV102444,P100593,2024-08-26,7045.0,ACH
INV105198,P100594,2024-08-16,19655.0,Check
INV101402,P100595,2024-09-22,4649.0,Wire
INV116321,P100596,2024-02-29,20469.0,Check
INV101730,P100597,2024-09-25,9994.0,ACH
INV109260,P100598,2024-07-05,12048.5,Wire
INV103721,P100599,2024-10-15,12008.0,Check
INV117840,P100600,2024-03-05,18397.0,Check
INV119736,P100601,2025-01-11,8232.0,ACH
INV108121,P100602,2024-04-11,7235.0,ACH
INV109531,P100603,2024-07-08,16034.0,ACH
INV117730,P100604,2024-03-24,11488.0,Wire
INV118906,P100605,2024-12-23,1810.0,Check
INV114283,P100606,2024-11-21,7550.0,Wire
INV104074,P100607,2025-02-17,15196.0,Wire
INV109049,P100608,2024-04-12,3921.0,Wire
INV106438,P100609,2024-11-06,6996.0,Check
INV102267,P100610,2024-12-30,11912.0,Wire
INV102830,P100611,2024-08-21,3908.5,Check
INV110495,P100612,2024-08-12,4523.0,ACH
INV114177,P100613,2024-11-08,8143.0,Wire
INV112291,P100614,2024-06-29,16344.0,ACH
INV108366,P100615,2025-03-01,3639.0,ACH
INV116894,P100616,2024-08-11,6153.0,ACH
INV108466,P100617,2025-03-17,16363.0,ACH
INV102932,P100618,2024-02-15,24725.0,Check
INV113784,P100619,2024-08-14,9697.5,Wire
INV116075,P100620,2024-09-26,2512.0,ACH
INV112950,P100621,2024-11-17,13421.0,ACH
INV102946,P100622,2024-04-06,23170.0,ACH
INV117514,P100623,2025-02-28,10622.5,ACH
INV111292,P100624,2024-10-12,15053.0,Wire
INV119606,P100625,2025-01-13,837.0,ACH
INV109390,P100626,2025-03-02,17457.0,Wire
INV109293,P100627,2024-06-15,7107.0,Check
INV117747,P100628,2025-03-20,1308.5,ACH
INV106162,P100629,2024-06-29,10462.0,Check
INV109758,P100630,2024-09-27,6928.0,ACH
INV108544,P100631,2024-12-17,24302.0,Wire
INV102579,P100632,2024-08-31,21136.0,Wire
INV104387,P100633,2024-02-18,8085.0,Wire
INV111225,P100634,2024-05-14,8362.0,Wire
INV118149,P100635,2024-09-07,5141.0,Wire
INV104832,P100636,2024-07-16,11111.0,Check
INV109391,P100637,2024-07-24,1331.0,ACH
INV106705,P100638,2024-10-17,1614.0,Wire
INV116192,P100639,2024-08-15,10966.0,ACH
INV102626,P100640,2025-03-12,6308.0,Wire
INV109098,P100641,2024-09-25,20504.0,Check
INV110872,P100642,2024-05-19,8757.0,Check
INV106888,P100643,2024-03-14,14422.0,ACH
INV119364,P100644,2024-02-26,1353.0,Check
INV105687,P100645,2024-06-21,10050.0,ACH
INV104949,P100646,2025-03-23,24046.0,Wire
INV114306,P100647,2024-03-23,12037.0,ACH
INV111330,P100648,2025-01-11,23936.0,Wire
INV119490,P100649,2025-02-23,1939.0,ACH
INV101805,P100650,2024-02-26,719.0,Check
INV113811,P100651,2025-03-09,10202.5,Wire
INV111997,P100652,2024-04-24,380.5,Check
INV116480,P100653,2024-06-29,10810.0,Wire
INV108508,P100654,2024-02-01,2786.0,Wire
INV119715,P100655,2024-06-09,8207.0,Check
INV108575,P100656,2024-10-01,5919.0,Check
INV104877,P100657,2024-06-30,17858.0,ACH
INV110879,P100658,2024-03-07,1966.0,Wire
INV101147,P100659,2024-02-24,11693.0,ACH
INV106076,P100660,2024-06-10,7050.0,ACH
INV106309,P100661,2024-06-10,11827.0,Check
INV106210,P100662,2024-03-23,10296.0,Check
INV116879,P100663,2024-12-22,16729.0,Wire
INV105714,P100664,2024-12-01,19651.0,Wire
INV115992,P100665,2024-06-23,17273.0,ACH
INV115143,P100666,2024-10-14,14105.0,Check
INV113302,P100667,2024-08-28,10381.0,Check
INV100424,P100668,2024-03-23,21597.0,Wire
INV107360,P100669,2024-06-03,19927.0,Wire
INV119416,P100670,2025-03-05,21567.0,ACH
INV107241,P100671,2024-05-15,1856.0,Check
INV115703,P100672,2025-03-24,2043.5,Wire
INV109995,P100673,2024-11-04,627.0,Check
INV115486,P100674,2024-04-27,16013.0,Check
INV102177,P100675,2024-12-16,16832.0,Check
INV107051,P100676,2024-08-31,21093.0,Check
INV106405,P100677,2024-02-16,7695.0,Wire
INV105351,P100678,2024-02-12,11007.0,Check
INV112906,P100679,2024-08-28,2724.0,Wire
INV101606,P100680,2024-08-21,23344.0,Check
INV103062,P100681,2024-10-31,17179.0,Check
INV117402,P100682,2024-09-23,22953.0,ACH
INV103488,P100683,2025-03-17,5502.0,Check
INV104201,P100684,2024-12-17,24444.0,ACH
INV118505,P100685,2024-04-29,9631.0,ACH
INV117687,P100686,2024-03-16,8583.0,Wire
INV116598,P100687,2024-09-20,22621.0,Check
INV102805,P100688,2024-04-09,12347.0,Check
INV112349,P100689,2025-03-18,19353.0,ACH
INV118689,P100690,2024-11-20,5597.0,ACH
INV106248,P100691,2025-02-06,7357.0,ACH
INV109704,P100692,2024-12-17,6568.0,Wire
INV106914,P100693,2024-06-07,4339.0,Wire
INV114037,P100694,2024-04-16,9527.0,Wire
INV104031,P100695,2024-06-30,15954.0,Check
INV104449,P100696,2024-09-30,22609.0,ACH
INV111262,P100697,2024-10-01,7237.0,ACH
INV118576,P100698,2024-08-29,2138.0,Wire
INV103528,P100699,2024-08-07,1853.0,Check
INV118787,P100700,2024-05-31,2061.0,Wire
INV115569,P100701,2024-07-30,18291.0,Check
INV117682,P100702,2024-03-06,518.0,ACH
INV102319,P100703,2025-03-24,17692.0,Check
INV112783,P100704,2024-03-06,5593.0,Check
INV108099,P100705,2024-09-05,22903.0,Check
INV103509,P100706,2024-03-15,6293.5,ACH
INV111340,P100707,2024-09-01,571.0,ACH
INV108165,P100708,2024-09-25,14936.0,Wire
INV105394,P100709,2024-06-21,16022.0,Wire
INV108025,P100710,2025-02-04,5120.0,ACH
INV104393,P100711,2024-06-21,6649.0,ACH
INV104590,P100712,2024-04-12,12215.0,Wire
INV116144,P100713,2024-12-28,7607.0,Check
INV101052,P100714,2024-12-14,5617.0,ACH
INV110330,P100715,2024-12-21,12191.5,Wire
INV116861,P100716,2024-04-13,4501.0,Wire
INV102578,P100717,2024-12-16,21787.0,ACH
INV110504,P100718,2025-02-01,19079.0,ACH
INV119882,P100719,2024-02-10,7162.0,Wire
INV108352,P100720,2024-10-30,21876.0,ACH
INV117458,P100721,2024-03-04,5170.5,Wire
INV119375,P100722,2025-02-15,17235.0,Wire
INV104724,P100723,2024-10-05,15317.0,Wire
INV118918,P100724,2024-09-08,14467.0,Check
INV102232,P100725,2024-10-14,7858.0,Check
INV102777,P100726,2025-02-21,18627.0,Check
INV115131,P100727,2024-10-04,11900.0,Wire
INV101290,P100728,2024-12-10,2369.0,Wire
INV114761,P100729,2024-07-25,16368.0,ACH
INV102207,P100730,2024-12-30,5912.0,Check
INV103449,P100731,2025-01-31,7548.0,ACH
INV115249,P100732,2024-11-17,22177.0,ACH
INV109509,P100733,2024-07-16,8461.0,Wire
INV103035,P100734,2024-10-30,4244.5,Check
INV116262,P100735,2024-08-13,20137.0,ACH
INV116817,P100736,2024-03-19,10167.0,ACH
INV115337,P100737,2024-10-24,19157.0,Check
INV110182,P100738,2024-02-20,2693.0,ACH
INV102998,P100739,2024-10-07,10515.0,Check
INV106759,P100740,2024-09-16,1586.0,ACH
INV102265,P100741,2024-04-24,2824.5,Wire
INV107337,P100742,2024-02-11,11277.0,ACH
INV110676,P100743,2024-07-25,3816.5,Wire
INV104505,P100744,2024-09-30,13975.0,Wire
INV118426,P100745,2024-07-07,739.0,Check
INV119201,P100746,2024-11-18,15431.0,ACH
INV106692,P100747,2024-08-05,13605.0,Wire
INV114801,P100748,2024-06-22,21718.0,Wire
INV114030,P100749,2024-12-26,20878.0,ACH
INV103106,P100750,2024-05-08,15014.0,Check
INV100221,P100751,2025-03-04,8402.0,ACH
INV118356,P100752,2025-03-09,5819.0,Check
INV111825,P100753,2025-01-04,16137.0,Wire
INV103050,P100754,2024-07-03,4501.0,Check
INV104285,P100755,2025-03-05,21955.0,ACH
INV117541,P100756,2025-01-19,17914.0,Wire
INV112246,P100757,2024-09-18,2161.0,ACH
INV100210,P100758,2024-09-17,1085.0,ACH
INV118238,P100759,2024-03-30,15999.0,ACH
INV101911,P100760,2024-09-09,2674.5,ACH
INV100499,P100761,2024-06-21,7112.0,Wire
INV104999,P100762,2024-05-11,19597.0,Wire
INV117917,P100763,2025-02-07,24202.0,Wire
INV117266,P100764,2024-02-22,4934.0,Check
INV108748,P100765,2024-11-15,11452.5,ACH
INV113683,P100766,2024-03-13,24718.0,ACH
INV100180,P100767,2024-10-22,19014.0,ACH
INV118926,P100768,2025-01-26,3405.5,Wire
INV113684,P100769,2025-02-14,6350.0,Wire
INV112000,P100770,2024-09-21,1111.0,Check
INV118842,P100771,2024-06-09,10707.0,Check
INV111794,P100772,2024-02-15,23544.0,Check
INV107267,P100773,2024-12-31,9299.0,Check
INV102420,P100774,2024-09-18,15212.0,ACH
INV115825,P100775,2024-05-20,14255.0,ACH
INV118202,P100776,2025-02-04,12582.0,ACH
INV115634,P100777,2024-12-18,15512.0,Check
INV114888,P100778,2024-12-28,13580.0,ACH
INV100466,P100779,2024-12-07,17798.0,Check
INV115057,P100780,2024-08-18,13961.0,Check
INV100059,P100781,2024-03-16,14914.0,ACH
INV104202,P100782,2024-07-06,1805.0,Check
INV118076,P100783,2025-03-21,16140.0,Check
INV107484,P100784,2024-05-27,6311.5,Wire
INV101580,P100785,2024-06-25,21760.0,ACH
INV107284,P100786,2024-04-03,21616.0,Check
INV119827,P100787,2024-02-18,11471.0,ACH
INV116233,P100788,2024-10-14,9805.0,Check
INV109393,P100789,2024-05-21,13005.0,ACH
INV102698,P100790,2024-04-05,12518.0,Wire
INV104564,P100791,2024-06-12,3011.0,ACH
INV111403,P100792,2024-03-30,24247.0,Check
INV104199,P100793,2024-03-31,16088.0,Wire
INV119838,P100794,2024-04-20,4306.0,Wire
INV114902,P100795,2024-10-26,8490.0,ACH
INV107157,P100796,2024-09-09,2034.0,ACH
INV102973,P100797,2024-02-12,21386.0,ACH
INV107841,P100798,2024-10-20,11230.0,Wire
INV114766,P100799,2024-09-03,10443.0,ACH
INV113634,P100800,2024-12-01,15435.0,ACH
INV107695,P100801,2024-10-22,6256.0,ACH
INV105934,P100802,2024-08-25,12988.0,Wire
INV113875,P100803,2024-05-04,10881.0,Check
INV117225,P100804,2024-05-27,21873.0,Wire
INV105215,P100805,2024-07-15,12971.0,Check
INV111432,P100806,2024-03-01,21137.0,Wire
INV111165,P100807,2024-05-24,21438.0,ACH
INV111365,P100808,2024-03-19,9072.0,ACH
INV106626,P100809,2025-03-19,13658.0,Check
INV103595,P100810,2024-08-16,9692.0,Wire
INV113085,P100811,2024-05-24,18961.0,Check
INV105272,P100812,2024-02-27,22352.0,ACH
INV105627,P100813,2025-02-24,9715.0,Wire
INV112010,P100814,2024-09-04,9970.0,Check
INV114841,P100815,2024-05-01,3297.0,Wire
INV110072,P100816,2024-06-19,15585.0,Check
INV114751,P100817,2024-12-22,21425.0,Check
INV107324,P100818,2025-01-21,2797.0,Wire
INV108632,P100819,2024-11-06,1023.0,Check
INV114108,P100820,2024-08-10,11855.0,ACH
INV101297,P100821,2025-01-16,7180.0,Check
INV110366,P100822,2025-02-19,5988.5,Check
INV113248,P100823,2024-09-03,2269.0,Check
INV100200,P100824,2024-04-19,3661.5,Check
INV101456,P100825,2024-12-17,5154.0,Check
INV110559,P100826,2024-11-09,9409.0,ACH
INV109800,P100827,2024-06-15,6934.0,Check
INV108453,P100828,2024-07-16,560.0,ACH
INV109651,P100829,2024-07-05,13137.0,Check
INV108892,P100830,2024-05-07,13980.0,ACH
INV118544,P100831,2024-12-11,3404.0,Wire
INV110263,P100832,2024-10-12,2888.0,Check
INV101202,P100833,2024-07-03,12451.0,Wire
INV115967,P100834,2024-12-17,8152.0,Wire
INV103643,P100835,2024-11-18,17379.0,Check
INV110990,P100836,2024-09-11,22843.0,Wire
INV110723,P100837,2024-07-12,3509.0,Wire
INV110356,P100838,2025-02-15,22406.0,ACH
INV103128,P100839,2024-02-15,24145.0,ACH
INV104351,P100840,2024-03-26,13102.0,ACH
INV119402,P100841,2024-05-05,11084.5,Wire
INV115878,P100842,2024-03-21,11720.0,Wire
INV103011,P100843,2024-09-25,21652.0,ACH
INV105090,P100844,2024-05-06,1958.0,ACH
INV117107,P100845,2024-06-11,4647.0,Wire
INV102621,P100846,2024-05-08,5424.0,ACH
INV101534,P100847,2024-05-21,949.0,Wire
INV118178,P100848,2024-07-16,17423.0,Wire
INV103836,P100849,2024-09-29,880.0,Wire
INV117766,P100850,2024-07-09,19846.0,Wire
INV111520,P100851,2024-10-03,13717.0,Check
INV116080,P100852,2025-02-13,10761.0,ACH
INV115859,P100853,2024-08-06,24050.0,Wire
INV108550,P100854,2024-10-16,11043.0,Check
INV115662,P100855,2024-04-03,17056.0,Wire
INV105129,P100856,2024-05-01,1218.0,ACH
INV114008,P100857,2025-03-17,8763.0,ACH
INV103352,P100858,2024-05-17,7492.0,Wire
INV113454,P100859,2024-11-08,19629.0,Check
INV113758,P100860,2024-05-27,2196.0,Check
INV104903,P100861,2025-02-17,11825.0,Wire
INV102930,P100862,2024-02-20,922.0,ACH
INV101087,P100863,2025-03-24,3891.5,Check
INV115244,P100864,2024-03-10,3208.0,Wire
INV112088,P100865,2024-08-24,3317.0,Wire
INV104884,P100866,2024-10-22,6873.5,Wire
INV114633,P100867,2024-02-19,12085.0,Wire
INV107947,P100868,2024-12-27,7073.0,ACH
INV116823,P100869,2025-03-04,12230.0,Check
INV115819,P100870,2024-05-11,6255.0,Check
INV105391,P100871,2024-12-08,9350.5,Check
INV107245,P100872,2025-01-25,4184.0,Wire
INV115682,P100873,2025-01-18,11476.0,Wire
INV106279,P100874,2024-06-03,16787.0,Check
INV105194,P100875,2024-12-23,7748.0,ACH
INV114222,P100876,2024-03-20,510.0,ACH
INV117121,P100877,2024-08-06,21512.0,Wire
INV119672,P100878,2024-10-05,6512.0,Wire
INV117185,P100879,2024-03-09,11882.0,ACH
INV101729,P100880,2024-11-16,8332.5,Check
INV119914,P100881,2024-04-09,18904.0,Check
INV119841,P100882,2024-10-03,10850.0,ACH
INV113336,P100883,2025-03-16,6276.0,Wire
INV103310,P100884,2025-03-09,9283.0,Check
INV112571,P100885,2025-01-04,7725.5,ACH
INV103415,P100886,2024-06-23,883.0,ACH
INV105861,P100887,2024-10-20,15911.0,Check
INV115237,P100888,2024-02-03,11452.0,Check
INV106259,P100889,2024-03-14,6442.0,ACH
INV109619,P100890,2024-02-06,15716.0,Check
INV105863,P100891,2024-06-07,12065.0,Wire
INV109806,P100892,2024-08-08,5025.0,Check
INV105849,P100893,2025-02-14,23886.0,Check
INV102754,P100894,2024-02-20,14161.0,Wire
INV113643,P100895,2024-12-01,17943.0,Wire
INV110192,P100896,2024-03-25,23285.0,Check
INV108035,P100897,2024-11-16,9038.0,ACH
INV116836,P100898,2024-10-09,2161.0,ACH
INV115027,P100899,2025-03-06,10187.0,Check
INV110761,P100900,2024-08-07,16136.0,Wire
INV107375,P100901,2024-06-17,24355.0,Wire
INV110709,P100902,2025-01-18,12336.0,Wire
INV105998,P100903,2024-10-07,23041.0,ACH
INV112264,P100904,2024-06-07,22962.0,Wire
INV119733,P100905,2024-03-25,8244.0,Wire
INV119732,P100906,2024-09-20,21167.0,ACH
INV101282,P100907,2024-04-26,24857.0,Wire
INV105290,P100908,2024-05-29,12021.0,Check
INV110784,P100909,2024-11-28,16990.0,Check
INV111067,P100910,2024-12-25,10611.5,ACH
INV119688,P100911,2024-06-22,6867.0,ACH
INV104021,P100912,2024-08-11,5726.0,Check
INV116141,P100913,2024-04-11,8891.5,Wire
INV106826,P100914,2024-07-10,5670.0,Check
INV118361,P100915,2025-03-21,11178.5,Check
INV112084,P100916,2024-03-14,16687.0,Wire
INV111051,P100917,2024-12-20,22678.0,ACH
INV108331,P100918,2024-06-21,9959.0,Check
INV110078,P100919,2024-10-22,1373.0,ACH
INV108993,P100920,2024-09-21,19015.0,Check
INV109818,P100921,2025-03-01,6780.0,ACH
INV116874,P100922,2024-04-07,10719.0,Wire
INV110646,P100923,2024-03-08,17084.0,Wire
INV113993,P100924,2024-07-31,23123.0,Check
INV119989,P100925,2024-09-10,8227.0,ACH
INV109710,P100926,2024-02-19,11870.0,Check
INV106896,P100927,2024-06-15,16960.0,ACH
INV115370,P100928,2024-12-10,4324.0,Wire
INV111679,P100929,2024-10-20,24336.0,Wire
INV108962,P100930,2024-10-25,9009.0,Wire
INV105474,P100931,2024-10-22,6556.0,ACH
INV106402,P100932,2024-03-29,5595.0,Check
INV103725,P100933,2024-11-11,1549.5,ACH
INV103739,P100934,2025-02-02,5376.0,Wire
INV110221,P100935,2024-07-03,2824.5,Check
INV113084,P100936,2024-05-28,4796.0,ACH
INV108732,P100937,2024-02-05,5120.0,Wire
INV112491,P100938,2024-05-30,19901.0,Check
INV106775,P100939,2025-01-11,16949.0,Wire
INV119980,P100940,2024-08-13,9043.0,ACH
INV104291,P100941,2024-10-07,6101.0,Check
INV103579,P100942,2024-10-11,2803.0,Check
INV112568,P100943,2025-01-23,1337.0,Wire
INV100928,P100944,2024-07-25,7501.0,Check
INV106529,P100945,2024-11-08,12145.0,ACH
INV103844,P100946,2024-05-09,21938.0,Wire
INV118143,P100947,2025-02-07,3091.0,Wire
INV110867,P100948,2024-04-17,14192.0,Check
INV117779,P100949,2024-02-21,23171.0,Wire
INV117400,P100950,2024-05-06,21432.0,ACH
INV106148,P100951,2024-08-21,9389.5,ACH
INV108319,P100952,2024-10-21,3445.0,ACH
INV101815,P100953,2024-09-08,18317.0,Check
INV106072,P100954,2024-02-18,24508.0,Wire
INV109300,P100955,2024-08-30,23623.0,Check
INV111847,P100956,2024-02-02,21990.0,Wire
INV119587,P100957,2025-02-09,4714.0,Check
INV109457,P100958,2024-08-14,23247.0,Check
INV105833,P100959,2024-12-06,22856.0,ACH
INV119264,P100960,2024-02-10,15883.0,Check
INV115021,P100961,2025-01-03,11487.0,ACH
INV114377,P100962,2024-10-15,11864.0,Check
INV108882,P100963,2024-10-26,4651.0,Wire
INV114304,P100964,2024-08-04,15041.0,Check
INV110489,P100965,2024-09-12,4642.0,Wire
INV111885,P100966,2024-02-13,9049.0,Check
INV114218,P100967,2024-09-08,12037.0,Wire
INV105903,P100968,2024-11-28,15777.0,Check
INV107664,P100969,2024-12-25,2646.0,Wire
INV114009,P100970,2025-02-23,18720.0,Check
INV102129,P100971,2024-06-08,11867.0,Wire
INV119862,P100972,2024-07-06,8270.0,Check
INV107779,P100973,2024-07-30,8933.0,ACH
INV102740,P100974,2024-08-13,4413.0,Check
INV117470,P100975,2024-08-13,15087.0,Wire
INV108813,P100976,2024-06-11,270.0,ACH
INV115172,P100977,2024-02-15,24224.0,ACH
INV110779,P100978,2024-07-16,19850.0,ACH
INV101350,P100979,2024-10-12,8341.0,Wire
INV109058,P100980,2025-03-01,1514.0,ACH
INV113495,P100981,2024-09-26,933.0,ACH
INV109922,P100982,2024-10-16,726.0,ACH
INV101522,P100983,2024-06-03,22524.0,ACH
INV106760,P100984,2024-05-02,977.0,Check
INV118862,P100985,2025-03-18,10657.5,ACH
INV102797,P100986,2024-12-24,17236.0,Wire
INV107040,P100987,2024-08-22,1091.0,Wire
INV102992,P100988,2025-02-17,595.0,ACH
INV113751,P100989,2024-06-01,18393.0,ACH
INV115059,P100990,2024-06-12,4474.0,ACH
INV115066,P100991,2025-02-04,4611.0,Wire
INV109755,P100992,2024-06-17,4670.0,Check
INV109152,P100993,2024-02-05,21383.0,Check
INV107457,P100994,2024-02-05,1186.5,Wire
INV107683,P100995,2024-02-02,7180.0,Check
INV117821,P100996,2025-01-04,11952.0,Check
INV110261,P100997,2024-05-11,16270.0,Wire
INV112964,P100998,2024-04-23,14964.0,Wire
INV100088,P100999,2024-03-16,5987.0,Wire
INV110399,P101000,2025-03-03,1693.0,Check
INV108972,P101001,2024-04-03,21939.0,Check
INV116702,P101002,2024-09-23,21643.0,Wire
INV113250,P101003,2024-06-09,18652.0,ACH
INV111162,P101004,2025-02-01,11719.5,ACH
INV118190,P101005,2024-03-14,1565.0,Check
INV108513,P101006,2024-11-27,21180.0,Wire
INV101443,P101007,2025-02-19,15137.0,Check
INV109010,P101008,2024-12-23,9031.0,ACH
INV117557,P101009,2025-03-03,3254.0,ACH
INV113249,P101010,2024-07-19,13534.0,ACH
INV117831,P101011,2024-09-14,7543.0,Wire
INV111081,P101012,2024-10-16,3145.0,Wire
INV117948,P101013,2024-11-02,4686.0,Wire
INV102301,P101014,2024-02-19,7755.0,ACH
INV116292,P101015,2024-12-13,5296.0,Check
INV118254,P101016,2024-12-09,8557.0,Wire
INV102361,P101017,2024-11-05,2668.5,ACH
INV105071,P101018,2024-02-26,10115.0,Check
INV119638,P101019,2025-01-13,14328.0,ACH
INV112402,P101020,2024-10-23,5459.0,Check
INV113826,P101021,2024-03-17,8386.0,ACH
INV109264,P101022,2024-06-08,22542.0,Check
INV110675,P101023,2024-02-04,20287.0,Check
INV109059,P101024,2024-03-12,24040.0,Check
INV115527,P101025,2025-03-17,5693.0,Check
INV114251,P101026,2024-03-17,2117.0,Wire
INV115831,P101027,2025-03-15,12672.0,Check
INV119557,P101028,2024-04-27,687.0,ACH
INV112842,P101029,2025-03-05,21482.0,ACH
INV108020,P101030,2025-03-19,20669.0,Check
INV108303,P101031,2024-07-06,21072.0,ACH
INV106186,P101032,2025-03-25,12042.0,ACH
INV119336,P101033,2024-07-25,24283.0,Check
INV115409,P101034,2024-02-20,18729.0,Wire
INV105023,P101035,2024-10-01,21269.0,Check
INV109790,P101036,2024-05-04,13921.0,Check
INV107839,P101037,2024-09-19,24020.0,Wire
INV104391,P101038,2024-09-13,5193.0,Check
INV111233,P101039,2024-09-14,18649.0,Check
INV114539,P101040,2024-06-27,20667.0,Wire
INV104639,P101041,2024-07-17,6120.0,Wire
INV111482,P101042,2024-07-28,11184.0,ACH
INV112953,P101043,2024-09-22,2607.0,Check
INV119974,P101044,2024-12-08,11069.5,Check
INV103274,P101045,2024-05-19,13527.0,Check
INV114734,P101046,2024-03-09,19949.0,ACH
INV109992,P101047,2024-08-14,13389.0,ACH
INV106740,P101048,2025-02-19,21051.0,Wire
INV100257,P101049,2024-05-15,2243.0,ACH
INV112974,P101050,2024-07-18,23121.0,Wire
INV114687,P101051,2025-03-11,6220.5,ACH
INV118643,P101052,2024-07-31,9754.5,Check
INV119551,P101053,2024-09-06,16257.0,Check
INV108066,P101054,2024-04-03,24167.0,Check
INV113103,P101055,2024-07-03,19133.0,ACH
INV101768,P101056,2024-09-09,3396.0,Check
INV117089,P101057,2025-02-05,667.5,ACH
INV105059,P101058,2024-12-22,6673.0,Check
INV107092,P101059,2024-06-25,765.0,ACH
INV114602,P101060,2024-07-14,2715.5,Wire
INV110311,P101061,2024-07-16,4442.0,Check
INV108801,P101062,2024-12-16,20157.0,Check
INV110577,P101063,2025-02-07,8559.0,ACH
INV119482,P101064,2024-09-19,7333.0,Wire
INV100346,P101065,2024-06-13,1714.0,ACH
INV105148,P101066,2024-06-27,3962.5,Wire
INV118008,P101067,2024-02-28,2913.0,Check
INV105020,P101068,2025-02-08,11628.0,ACH
INV104344,P101069,2024-10-08,15213.0,ACH
INV112864,P101070,2024-06-19,18953.0,Wire
INV106301,P101071,2025-02-28,24814.0,Check
INV102981,P101072,2024-11-22,1989.0,ACH
INV102414,P101073,2024-12-05,10324.0,Check
INV115597,P101074,2024-11-19,3436.5,Wire
INV108797,P101075,2024-07-16,8591.0,Wire
INV117550,P101076,2024-11-16,1272.0,Check
INV109411,P101077,2025-01-08,21457.0,ACH
INV106075,P101078,2024-08-01,8711.5,Wire
INV103529,P101079,2024-07-14,15869.0,Wire
INV116522,P101080,2025-03-23,17240.0,Wire
INV118439,P101081,2024-03-09,7211.0,Check
INV112579,P101082,2024-07-05,14701.0,Wire
INV110290,P101083,2024-02-23,10331.0,Wire
